block_id	chrom	start_pos	end_pos	number_of_mutations	number_of_patients	mutation_distribution	region_names
block_5719_13_86213074_86213074	13	86213049	86213098	1	1	1	chr13:mr21159:hypo:D
block_5718_13_86177340_86177340	13	86177315	86177364	1	1	1	chr13:mr21154:mix:U
block_5717_13_86153915_86153915	13	86153890	86153939	1	1	1	chr13:mr21146:hypo:D
block_5696_13_76990005_76990005	13	76989980	76990029	1	1	1	chr13:mr19311:mix:U
block_5695_13_76458359_76458359	13	76458334	76458383	1	1	1	chr13:mr19235:mix:U
block_5694_13_76205222_76205222	13	76205197	76205246	1	1	1	chr13:mr19149:mix:U
block_5674_13_65670319_65670319	13	65670294	65670343	1	1	1	chr13:mr17080:mix:U
block_5672_13_64943557_64943557	13	64943532	64943581	1	1	1	chr13:mr16986:hypo:D
block_5671_13_64414151_64414151	13	64414126	64414175	1	1	1	chr13:mr16923:mix:U
block_5670_13_64411134_64411134	13	64411109	64411158	1	1	1	chr13:mr16920:mix:U
block_5669_13_64119943_64119943	13	64119918	64119967	1	1	1	chr13:mr16864:hypo:D
block_5668_13_63811284_63811284	13	63811259	63811308	1	1	1	chr13:mr16816:mix:U
block_5667_13_63341811_63341811	13	63341786	63341835	1	1	1	chr13:mr16752:mix:U
block_5666_13_63021399_63021399	13	63021374	63021423	1	1	1	chr13:mr16718:mix:U
block_5665_13_62746599_62746599	13	62746574	62746623	1	1	1	chr13:mr16667:mix:U
block_5664_13_62731571_62731571	13	62731546	62731595	1	1	1	chr13:mr16661:hypo:D
block_5663_13_62206858_62206858	13	62206833	62206882	1	1	1	chr13:mr16563:mix:U
block_5662_13_61211442_61211442	13	61211417	61211466	1	1	1	chr13:mr16397:mix:U
block_5661_13_61184209_61184209	13	61184184	61184233	1	1	1	chr13:mr16387:mix:U
block_5660_13_60808919_60808919	13	60808894	60808943	1	1	1	chr13:mr16269:mix:U
block_5659_13_60396765_60396765	13	60396740	60396789	1	1	1	chr13:mr16181:mix:U
block_5658_13_60323363_60323363	13	60323338	60323387	1	1	1	chr13:mr16166:mix:U
block_5673_13_65635498_65635498	13	65635473	65635522	1	1	1	chr13:mr17071:mix:U
block_5675_13_65723592_65723592	13	65723567	65723616	1	1	1	chr13:mr17087:mix:U
block_5693_13_75900997_75900997	13	75900972	75901021	1	1	1	chr13:mr19035:hypo:D
block_5676_13_66101636_66101636	13	66101611	66101660	1	1	1	chr13:mr17133:mix:U
block_5692_13_75800692_75800692	13	75800667	75800716	1	1	1	chr13:mr18995:mix:U
block_5691_13_75160098_75160098	13	75160073	75160122	1	1	1	chr13:mr18858:mix:U
block_5690_13_74752210_74752210	13	74752185	74752234	1	1	1	chr13:mr18769:mix:U
block_5689_13_73884147_73884147	13	73884122	73884171	1	1	1	chr13:mr18467:mix:U
block_5688_13_73684556_73684556	13	73684531	73684580	1	1	1	chr13:mr18370:mix:U
block_5686_13_72776929_72776929	13	72776904	72776953	1	1	1	chr13:mr18122:hypo:D
block_5685_13_72618280_72618280	13	72618255	72618304	1	1	1	chr13:mr18100:mix:U
block_5684_13_71608954_71608954	13	71608929	71608978	1	1	1	chr13:mr17956:hypo:D
block_5683_13_70829315_70829315	13	70829290	70829339	1	1	1	chr13:mr17848:hypo:D
block_5682_13_70709073_70709073	13	70709048	70709097	1	1	1	chr13:mr17828:mix:U
block_5681_13_70359403_70359403	13	70359378	70359427	1	1	1	chr13:mr17783:mix:U
block_5680_13_67411605_67411605	13	67411580	67411629	1	1	1	chr13:mr17341:mix:U
block_5679_13_67054001_67054001	13	67053976	67054025	1	1	1	chr13:mr17279:mix:U
block_5678_13_66737552_66737552	13	66737527	66737576	1	1	1	chr13:mr17225:mix:U
block_5677_13_66337062_66337062	13	66337037	66337086	1	1	1	chr13:mr17164:mix:U
block_5889_22_23268495_23268495	22	23268470	23268519	1	1	1	chr22:mr3237:hypo:D
block_5891_22_23447331_23447331	22	23447306	23447355	1	1	1	chr22:mr3311:mix:U
block_7458_17_25750293_25750293	17	25750268	25750317	1	1	1	chr17:mr12537:mix:U
block_6097_19_2186618_2186618	19	2186593	2186642	1	1	1	chr19:mr610:mix:U
block_6104_19_2867063_2867063	19	2867038	2867087	1	1	1	chr19:mr857:mix:U
block_6103_19_2711009_2711009	19	2710984	2711033	1	1	1	chr19:mr803:hyper:D
block_6102_19_2696822_2696822	19	2696797	2696846	1	1	1	chr19:mr792:mix:D
block_6101_19_2550089_2550089	19	2550064	2550113	1	1	1	chr19:mr723:mix:U
block_6100_19_2543125_2543125	19	2543100	2543149	1	1	1	chr19:mr720:mix:D
block_6099_19_2480699_2480699	19	2480674	2480723	1	1	1	chr19:mr698:mix:U
block_6098_19_2244869_2244869	19	2244844	2244893	1	1	1	chr19:mr616:hypo:D
block_6096_19_2094333_2094443	19	2094308	2094467	2	1	2	chr19:mr588:hyper:D
block_6087_19_1144142_1144142	19	1144117	1144166	1	1	1	chr19:mr301:mix:U
block_6095_19_2013128_2013157	19	2013103	2013181	2	1	2	chr19:mr562:mix:U
block_6094_19_1743303_1743303	19	1743278	1743327	1	1	1	chr19:mr482:mix:U
block_6093_19_1527591_1527591	19	1527566	1527615	1	1	1	chr19:mr416:mix:U
block_6092_19_1500120_1500120	19	1500095	1500144	1	1	1	chr19:mr405:mix:U
block_6091_19_1388344_1388344	19	1388319	1388368	1	1	1	chr19:mr372:mix:U
block_6090_19_1365472_1365472	19	1365447	1365496	1	1	1	chr19:mr366:mix:U
block_6089_19_1207014_1207014	19	1206989	1207038	1	1	1	chr19:mr325:mix:U
block_6105_19_3038384_3038384	19	3038359	3038408	1	1	1	chr19:mr952:mix:U
block_6106_19_3084734_3084734	19	3084709	3084758	1	1	1	chr19:mr976:mix:U
block_6107_19_3427857_3427857	19	3427832	3427881	1	1	1	chr19:mr1135:hyper:D
block_6108_19_3454201_3454201	19	3454176	3454225	1	1	1	chr19:mr1144:mix:U
block_6123_19_5130684_5130684	19	5130659	5130708	1	1	1	chr19:mr1787:hyper:D
block_6122_19_4792873_4792873	19	4792848	4792897	1	1	1	chr19:mr1679:mix:U
block_6121_19_4746240_4746240	19	4746215	4746264	1	1	1	chr19:mr1652:hypo:D
block_6120_19_4700839_4700839	19	4700814	4700863	1	1	1	chr19:mr1630:mix:U
block_6119_19_4593899_4593899	19	4593874	4593923	1	1	1	chr19:mr1583:hyper:D
block_6118_19_4572223_4572223	19	4572198	4572247	1	1	1	chr19:mr1574:mix:D
block_6117_19_4385798_4385798	19	4385773	4385822	1	1	1	chr19:mr1505:mix:U
block_6116_19_4288055_4288055	19	4288030	4288079	1	1	1	chr19:mr1475:mix:U
block_6115_19_4127720_4127720	19	4127695	4127744	1	1	1	chr19:mr1394:mix:U
block_6114_19_4016698_4016698	19	4016673	4016722	1	1	1	chr19:mr1353:mix:U
block_6113_19_3959248_3959248	19	3959223	3959272	1	1	1	chr19:mr1333:mix:U
block_6112_19_3825269_3825269	19	3825244	3825293	1	1	1	chr19:mr1272:mix:U
block_6111_19_3815842_3815842	19	3815817	3815866	1	1	1	chr19:mr1271:mix:U
block_6110_19_3791630_3791630	19	3791605	3791654	1	1	1	chr19:mr1264:mix:U
block_6109_19_3640468_3640468	19	3640443	3640492	1	1	1	chr19:mr1207:mix:U
block_6088_19_1153232_1153232	19	1153207	1153256	1	1	1	chr19:mr303:mix:U
block_6086_19_1044627_1044627	19	1044602	1044651	1	1	1	chr19:mr272:mix:U
block_6048_22_48647395_48647395	22	48647370	48647419	1	1	1	chr22:mr17516:mix:U
block_6058_22_49173488_49173488	22	49173463	49173512	1	1	1	chr22:mr17726:mix:U
block_6065_22_49651434_49651434	22	49651409	49651458	1	1	1	chr22:mr17957:mix:U
block_6064_22_49589500_49589500	22	49589475	49589524	1	1	1	chr22:mr17924:hypo:D
block_6063_22_49580294_49580294	22	49580269	49580318	1	1	1	chr22:mr17920:mix:U
block_6062_22_49454429_49454429	22	49454404	49454453	1	1	1	chr22:mr17857:hypo:D
block_6061_22_49411537_49411537	22	49411512	49411561	1	1	1	chr22:mr17835:mix:U
block_6060_22_49312617_49312617	22	49312592	49312641	1	1	1	chr22:mr17789:mix:U
block_6059_22_49296244_49296244	22	49296219	49296268	1	1	1	chr22:mr17784:mix:U
block_6057_22_49115175_49115175	22	49115150	49115199	1	1	1	chr22:mr17710:hypo:D
block_6085_19_1038581_1038581	19	1038556	1038605	1	1	1	chr19:mr272:mix:U
block_6056_22_49072480_49072480	22	49072455	49072504	1	1	1	chr22:mr17694:hypo:D
block_6055_22_49064570_49064570	22	49064545	49064594	1	1	1	chr22:mr17693:mix:U
block_6054_22_49024026_49024026	22	49024001	49024050	1	1	1	chr22:mr17682:mix:U
block_6053_22_48936857_48936857	22	48936832	48936881	1	1	1	chr22:mr17659:mix:U
block_6052_22_48931876_48931876	22	48931851	48931900	1	1	1	chr22:mr17658:mix:U
block_6051_22_48922395_48922395	22	48922370	48922419	1	1	1	chr22:mr17655:mix:U
block_6050_22_48879672_48879672	22	48879647	48879696	1	1	1	chr22:mr17642:hypo:D
block_6066_22_49775925_49775925	22	49775900	49775949	1	1	1	chr22:mr18012:mix:U
block_6067_22_49943200_49943200	22	49943175	49943224	1	1	1	chr22:mr18108:hyper:D
block_6068_22_49946355_49946355	22	49946330	49946379	1	1	1	chr22:mr18109:mix:U
block_6069_22_50097534_50097534	22	50097509	50097558	1	1	1	chr22:mr18161:hypo:D
block_6084_19_993225_993225	19	993200	993249	1	1	1	chr19:mr261:mix:U
block_6083_19_982226_982226	19	982201	982250	1	1	1	chr19:mr260:mix:U
block_6082_19_949741_949741	19	949716	949765	1	1	1	chr19:mr246:hyper:D
block_6081_19_873811_873811	19	873786	873835	1	1	1	chr19:mr231:mix:U
block_6080_19_478009_478009	19	477984	478033	1	1	1	chr19:mr126:mix:U
block_6079_19_468315_468315	19	468290	468339	1	1	1	chr19:mr124:mix:U
block_6078_19_436919_436919	19	436894	436943	1	1	1	chr19:mr111:mix:U
block_6077_22_51214349_51214349	22	51214324	51214373	1	1	1	chr22:mr18646:hypo:D
block_6076_22_51164451_51164451	22	51164426	51164475	1	1	1	chr22:mr18615:mix:D
block_6075_22_51151643_51151643	22	51151618	51151667	1	1	1	chr22:mr18609:hypo:D
block_6074_22_50756687_50756687	22	50756662	50756711	1	1	1	chr22:mr18411:hyper:D
block_6073_22_50521108_50521108	22	50521083	50521132	1	1	1	chr22:mr18327:hyper:D
block_6072_22_50518326_50518326	22	50518301	50518350	1	1	1	chr22:mr18327:hyper:D
block_6071_22_50439186_50439186	22	50439161	50439210	1	1	1	chr22:mr18293:hyper:D
block_6070_22_50267986_50267986	22	50267961	50268010	1	1	1	chr22:mr18243:mix:U
block_6124_19_5342101_5342101	19	5342076	5342125	1	1	1	chr19:mr1890:mix:U
block_6125_19_5659639_5659639	19	5659614	5659663	1	1	1	chr19:mr2072:mix:U
block_6126_19_5685995_5685995	19	5685970	5686019	1	1	1	chr19:mr2082:mix:U
block_6175_19_14464187_14464187	19	14464162	14464211	1	1	1	chr19:mr6904:mix:U
block_6182_19_15326305_15326305	19	15326280	15326329	1	1	1	chr19:mr7418:mix:U
block_6181_19_15181602_15181602	19	15181577	15181626	1	1	1	chr19:mr7326:mix:U
block_6180_19_15010204_15010204	19	15010179	15010228	1	1	1	chr19:mr7217:mix:U
block_6179_19_14671757_14671757	19	14671732	14671781	1	1	1	chr19:mr7010:mix:U
block_6178_19_14660583_14660583	19	14660558	14660607	1	1	1	chr19:mr7005:hyper:D
block_6177_19_14543355_14543527	19	14543330	14543551	2	1	2	chr19:mr6938:mix:U
block_6176_19_14539514_14539514	19	14539489	14539538	1	1	1	chr19:mr6938:mix:U
block_6174_19_14396935_14396935	19	14396910	14396959	1	1	1	chr19:mr6863:hypo:D
block_6127_19_5694784_5694784	19	5694759	5694808	1	1	1	chr19:mr2083:mix:U
block_6173_19_14381227_14381227	19	14381202	14381251	1	1	1	chr19:mr6852:mix:U
block_6172_19_13492654_13492654	19	13492629	13492678	1	1	1	chr19:mr6354:mix:U
block_6171_19_13085554_13085554	19	13085529	13085578	1	1	1	chr19:mr6086:hypo:D
block_6170_19_13001939_13001939	19	13001914	13001963	1	1	1	chr19:mr6046:mix:U
block_6169_19_12978536_12978536	19	12978511	12978560	1	1	1	chr19:mr6034:mix:U
block_6168_19_12853281_12853281	19	12853256	12853305	1	1	1	chr19:mr5975:mix:U
block_6167_19_12091856_12091856	19	12091831	12091880	1	1	1	chr19:mr5503:mix:U
block_6183_19_15330059_15330059	19	15330034	15330083	1	1	1	chr19:mr7420:mix:U
block_6184_19_15330600_15330600	19	15330575	15330624	1	1	1	chr19:mr7420:mix:U
block_6185_19_15368554_15368555	19	15368529	15368579	2	1	2	chr19:mr7438:mix:U
block_6186_19_15469573_15469573	19	15469548	15469597	1	1	1	chr19:mr7508:mix:U
block_6201_19_17276814_17276814	19	17276789	17276838	1	1	1	chr19:mr8521:mix:U
block_6200_19_17230109_17230109	19	17230084	17230133	1	1	1	chr19:mr8501:hyper:D
block_6199_19_17071113_17071113	19	17071088	17071137	1	1	1	chr19:mr8423:hyper:D
block_6198_19_16951160_16951160	19	16951135	16951184	1	1	1	chr19:mr8360:mix:U
block_6197_19_16781964_16781964	19	16781939	16781988	1	1	1	chr19:mr8244:hypo:D
block_6196_19_16778763_16778763	19	16778738	16778787	1	1	1	chr19:mr8242:mix:U
block_6195_19_16627810_16627810	19	16627785	16627834	1	1	1	chr19:mr8168:mix:U
block_6194_19_16622371_16622371	19	16622346	16622395	1	1	1	chr19:mr8166:mix:U
block_6193_19_16573701_16573701	19	16573676	16573725	1	1	1	chr19:mr8140:hypo:D
block_6192_19_16497917_16497917	19	16497892	16497941	1	1	1	chr19:mr8095:mix:U
block_6191_19_16436843_16436843	19	16436818	16436867	1	1	1	chr19:mr8075:mix:U
block_6190_19_16376608_16376608	19	16376583	16376632	1	1	1	chr19:mr8040:hypo:D
block_6189_19_15834001_15834001	19	15833976	15834025	1	1	1	chr19:mr7717:mix:U
block_6188_19_15792128_15792128	19	15792103	15792152	1	1	1	chr19:mr7702:hypo:D
block_6187_19_15584332_15584332	19	15584307	15584356	1	1	1	chr19:mr7569:hypo:D
block_6166_19_11749343_11749343	19	11749318	11749367	1	1	1	chr19:mr5286:mix:U
block_6165_19_11550744_11550744	19	11550719	11550768	1	1	1	chr19:mr5177:mix:U
block_6164_19_11141492_11141492	19	11141467	11141516	1	1	1	chr19:mr4965:hyper:D
block_6144_19_8552738_8552738	19	8552713	8552762	1	1	1	chr19:mr3605:mix:U
block_6142_19_8390959_8390959	19	8390934	8390983	1	1	1	chr19:mr3512:mix:U
block_6141_19_8118519_8118519	19	8118494	8118543	1	1	1	chr19:mr3352:hypo:D
block_6140_19_7788956_7788956	19	7788931	7788980	1	1	1	chr19:mr3197:hyper:D
block_6139_19_7605704_7605704	19	7605679	7605728	1	1	1	chr19:mr3101:mix:U
block_6138_19_7529854_7529854	19	7529829	7529878	1	1	1	chr19:mr3061:mix:U
block_6137_19_7486166_7486166	19	7486141	7486190	1	1	1	chr19:mr3041:hyper:D
block_6136_19_7280004_7280004	19	7279979	7280028	1	1	1	chr19:mr2976:mix:U
block_6135_19_7228283_7228283	19	7228258	7228307	1	1	1	chr19:mr2941:mix:U
block_6134_19_6804602_6804602	19	6804577	6804626	1	1	1	chr19:mr2679:mix:U
block_6133_19_6543749_6543749	19	6543724	6543773	1	1	1	chr19:mr2510:mix:U
block_6132_19_6514085_6514085	19	6514060	6514109	1	1	1	chr19:mr2490:mix:U
block_6131_19_6230623_6230623	19	6230598	6230647	1	1	1	chr19:mr2341:hyper:D
block_6130_19_5961633_5961633	19	5961608	5961657	1	1	1	chr19:mr2195:hypo:D
block_6129_19_5846557_5846557	19	5846532	5846581	1	1	1	chr19:mr2153:hypo:D
block_6128_19_5796798_5796798	19	5796773	5796822	1	1	1	chr19:mr2126:hypo:D
block_6143_19_8436789_8436789	19	8436764	8436813	1	1	1	chr19:mr3541:mix:U
block_6145_19_9282948_9282948	19	9282923	9282972	1	1	1	chr19:mr3986:mix:U
block_6163_19_10931684_10931684	19	10931659	10931708	1	1	1	chr19:mr4875:mix:U
block_6146_19_9559338_9559338	19	9559313	9559362	1	1	1	chr19:mr4149:mix:U
block_6162_19_10759999_10759999	19	10759974	10760023	1	1	1	chr19:mr4803:mix:U
block_6161_19_10645871_10645871	19	10645846	10645895	1	1	1	chr19:mr4745:hypo:D
block_6160_19_10556282_10556282	19	10556257	10556306	1	1	1	chr19:mr4701:mix:U
block_6159_19_10526567_10526567	19	10526542	10526591	1	1	1	chr19:mr4686:hyper:D
block_6158_19_10382218_10382218	19	10382193	10382242	1	1	1	chr19:mr4624:mix:U
block_6157_19_10357142_10357142	19	10357117	10357166	1	1	1	chr19:mr4614:hyper:D
block_6156_19_10354011_10354011	19	10353986	10354035	1	1	1	chr19:mr4612:mix:D
block_6154_19_10341650_10341650	19	10341625	10341674	1	1	1	chr19:mr4608:hyper:D
block_6153_19_10340147_10340931	19	10340122	10340955	7	1	7	chr19:mr4608:hyper:D
block_6152_19_10304701_10305153	19	10304676	10305177	3	1	3	chr19:mr4583:hyper:D
block_6151_19_10295410_10295410	19	10295385	10295434	1	1	1	chr19:mr4580:mix:U
block_6150_19_10278561_10278561	19	10278536	10278585	1	1	1	chr19:mr4568:mix:U
block_6149_19_10060710_10060710	19	10060685	10060734	1	1	1	chr19:mr4448:mix:U
block_6148_19_9997080_9997080	19	9997055	9997104	1	1	1	chr19:mr4409:mix:U
block_6147_19_9971301_9971301	19	9971276	9971325	1	1	1	chr19:mr4396:mix:U
block_6049_22_48728709_48728709	22	48728684	48728733	1	1	1	chr22:mr17559:mix:U
block_6047_22_48618842_48618842	22	48618817	48618866	1	1	1	chr22:mr17501:hypo:D
block_5893_22_23584433_23584433	22	23584408	23584457	1	1	1	chr22:mr3388:mix:U
block_5942_22_34304015_34304015	22	34303990	34304039	1	1	1	chr22:mr9795:hypo:D
block_5949_22_35980316_35980316	22	35980291	35980340	1	1	1	chr22:mr10599:hypo:D
block_5948_22_35916619_35916619	22	35916594	35916643	1	1	1	chr22:mr10558:mix:U
block_5947_22_35897514_35897514	22	35897489	35897538	1	1	1	chr22:mr10545:mix:U
block_5946_22_35876276_35876276	22	35876251	35876300	1	1	1	chr22:mr10532:mix:U
block_5945_22_35537437_35537437	22	35537412	35537461	1	1	1	chr22:mr10344:mix:U
block_5944_22_35357475_35357475	22	35357450	35357499	1	1	1	chr22:mr10242:hypo:D
block_5943_22_35314539_35314539	22	35314514	35314563	1	1	1	chr22:mr10215:mix:U
block_5941_22_33499168_33499168	22	33499143	33499192	1	1	1	chr22:mr9290:mix:U
block_5932_22_30693827_30693827	22	30693802	30693851	1	1	1	chr22:mr7507:hyper:D
block_5940_22_32708103_32708103	22	32708078	32708127	1	1	1	chr22:mr8801:hypo:D
block_5939_22_32555275_32555275	22	32555250	32555299	1	1	1	chr22:mr8723:hypo:D
block_5938_22_32366693_32366693	22	32366668	32366717	1	1	1	chr22:mr8619:mix:U
block_5937_22_32154357_32154357	22	32154332	32154381	1	1	1	chr22:mr8477:mix:U
block_5936_22_31488070_31488070	22	31488045	31488094	1	1	1	chr22:mr8011:hypo:D
block_5935_22_31376204_31376204	22	31376179	31376228	1	1	1	chr22:mr7934:mix:U
block_5934_22_31260422_31260422	22	31260397	31260446	1	1	1	chr22:mr7870:mix:U
block_5950_22_36465745_36465745	22	36465720	36465769	1	1	1	chr22:mr10845:hypo:D
block_5951_22_36678764_36678764	22	36678739	36678788	1	1	1	chr22:mr10971:mix:U
block_5952_22_36870151_36870151	22	36870126	36870175	1	1	1	chr22:mr11076:mix:U
block_5953_22_36887746_36887746	22	36887721	36887770	1	1	1	chr22:mr11083:hyper:D
block_5968_22_39332497_39332497	22	39332472	39332521	1	1	1	chr22:mr12465:mix:U
block_5967_22_39223429_39223429	22	39223404	39223453	1	1	1	chr22:mr12405:mix:U
block_5966_22_39163563_39163563	22	39163538	39163587	1	1	1	chr22:mr12365:hypo:D
block_5965_22_38815937_38815937	22	38815912	38815961	1	1	1	chr22:mr12151:hypo:D
block_5964_22_38811390_38811390	22	38811365	38811414	1	1	1	chr22:mr12150:mix:U
block_5963_22_38333349_38333349	22	38333324	38333373	1	1	1	chr22:mr11898:mix:U
block_5962_22_38004326_38004326	22	38004301	38004350	1	1	1	chr22:mr11737:mix:U
block_5961_22_37868031_37868031	22	37868006	37868055	1	1	1	chr22:mr11652:hypo:D
block_5960_22_37637878_37637878	22	37637853	37637902	1	1	1	chr22:mr11527:mix:U
block_5959_22_37628891_37628891	22	37628866	37628915	1	1	1	chr22:mr11520:hypo:D
block_5958_22_37530931_37530931	22	37530906	37530955	1	1	1	chr22:mr11467:hyper:D
block_5957_22_37510163_37510163	22	37510138	37510187	1	1	1	chr22:mr11455:hypo:D
block_5956_22_37053669_37053669	22	37053644	37053693	1	1	1	chr22:mr11197:mix:U
block_5955_22_36940949_36940949	22	36940924	36940973	1	1	1	chr22:mr11119:hypo:D
block_5954_22_36927730_36927730	22	36927705	36927754	1	1	1	chr22:mr11110:mix:U
block_5933_22_31152658_31152658	22	31152633	31152682	1	1	1	chr22:mr7804:hypo:D
block_5931_22_30112931_30112931	22	30112906	30112955	1	1	1	chr22:mr7208:mix:U
block_6046_22_48560882_48560882	22	48560857	48560906	1	1	1	chr22:mr17471:mix:U
block_5902_22_25407412_25407412	22	25407387	25407436	1	1	1	chr22:mr4478:hypo:D
block_5909_22_26533191_26533191	22	26533166	26533215	1	1	1	chr22:mr5156:mix:U
block_5908_22_26222566_26222566	22	26222541	26222590	1	1	1	chr22:mr4983:mix:U
block_5907_22_25769620_25769620	22	25769595	25769644	1	1	1	chr22:mr4710:hypo:D
block_5906_22_25623793_25623793	22	25623768	25623817	1	1	1	chr22:mr4620:hypo:D
block_5905_22_25498472_25498472	22	25498447	25498496	1	1	1	chr22:mr4534:hypo:D
block_5904_22_25497746_25497746	22	25497721	25497770	1	1	1	chr22:mr4534:hypo:D
block_5903_22_25474241_25474241	22	25474216	25474265	1	1	1	chr22:mr4520:hypo:D
block_5901_22_25371779_25371779	22	25371754	25371803	1	1	1	chr22:mr4451:mix:U
block_5930_22_29773713_29773713	22	29773688	29773737	1	1	1	chr22:mr6993:hypo:D
block_5900_22_25344433_25344433	22	25344408	25344457	1	1	1	chr22:mr4433:hypo:D
block_5899_22_25213109_25213109	22	25213084	25213133	1	1	1	chr22:mr4337:mix:U
block_5898_22_24896963_24896963	22	24896938	24896987	1	1	1	chr22:mr4128:hypo:D
block_5897_22_24585134_24585134	22	24585109	24585158	1	1	1	chr22:mr3941:mix:U
block_5896_22_24095585_24095585	22	24095560	24095609	1	1	1	chr22:mr3686:hyper:D
block_5895_22_23860976_23860976	22	23860951	23861000	1	1	1	chr22:mr3543:mix:U
block_5894_22_23592852_23592852	22	23592827	23592876	1	1	1	chr22:mr3391:hypo:D
block_5910_22_26574533_26574533	22	26574508	26574557	1	1	1	chr22:mr5179:mix:U
block_5911_22_26682622_26682622	22	26682597	26682646	1	1	1	chr22:mr5238:mix:D
block_5912_22_26800687_26800687	22	26800662	26800711	1	1	1	chr22:mr5318:mix:U
block_5913_22_27156543_27156543	22	27156518	27156567	1	1	1	chr22:mr5555:mix:U
block_5929_22_29427837_29427837	22	29427812	29427861	1	1	1	chr22:mr6794:hyper:D
block_5928_22_29344167_29344167	22	29344142	29344191	1	1	1	chr22:mr6735:mix:U
block_5926_22_29102891_29102891	22	29102866	29102915	1	1	1	chr22:mr6568:hyper:D
